Scale_ID     s0_MS        Scale_MS     Scale_ID_SUp s0_MS_SUp    Scale_MS_SUp Scale_ID_SDw s0_MS_SDw    Scale_MS_SDw Scale_CB     Scale_CB_err
-0.000883   -0.012051   0.003559    0.000367    0.007674    0.000405    0.000986    0.012724    0.000924    -1  -1
-0.000883   -0.003960   0.004573    0.000367    0.004947    0.000201    0.000986    0.008453    0.000276    -1  -1
-0.000514   -0.023027   0.003590    0.000174    0.012339    0.000159    0.001071    0.002062    0.000507    -1  -1
-0.000514   -0.008550   0.002812    0.000174    0.002938    0.000163    0.001071    0.003775    0.000166    -1  -1
-0.001078   -0.050281   0.003086    0.000159    0.003600    0.000820    0.000768    0.017369    0.000242    -1  -1
-0.001078   -0.035667   0.002224    0.000159    0.002047    0.000716    0.000768    0.029067    0.000078    -1  -1
-0.001242   -0.040335   -0.003091   0.000112    0.037360    0.000581    0.000528    0.018440    0.001629    -1  -1
-0.001242   -0.050477   -0.003525   0.000112    0.008577    0.000370    0.000528    0.006236    0.000280    -1  -1
-0.001306   0.006033    -0.006939   0.000199    0.006620    0.000552    0.000071    0.006620    0.000379    -1  -1
-0.001306   0.010215    -0.006226   0.000199    0.005589    0.000164    0.000071    0.006682    0.000603    -1  -1
-0.001491   -0.032373   -0.001497   0.000336    0.006402    0.000331    0.000105    0.022659    0.001867    -1  -1
-0.001491   -0.041154   -0.001371   0.000336    0.004929    0.000118    0.000105    0.015551    0.001939    -1  -1
-0.001667   -0.029742   0.002349    0.000024    0.003542    0.000104    0.000110    0.003283    0.000149    -1  -1
-0.001667   -0.023185   -0.001382   0.000024    0.006485    0.000129    0.000110    0.004628    0.000184    -1  -1
-0.000633   -0.000185   0.002467    0.000074    0.004272    0.000131    0.000125    0.003643    0.000228    -1  -1
-0.000633   -0.013400   -0.001395   0.000074    0.002623    0.000138    0.000125    0.006140    0.000176    -1  -1
-0.000572   -0.040758   0.002306    0.000028    0.003295    0.000084    0.000049    0.002934    0.000244    -1  -1
-0.000572   -0.025150   -0.001270   0.000028    0.003587    0.000054    0.000049    0.003050    0.000471    -1  -1
-0.000609   -0.045454   0.002246    0.000054    0.004905    0.000300    0.000067    0.007384    0.000180    -1  -1
-0.000609   -0.031127   -0.000862   0.000054    0.003402    0.000087    0.000067    0.003000    0.000300    -1  -1
-0.000578   -0.010142   0.002592    0.000091    0.004170    0.000081    0.000127    0.004491    0.000392    -1  -1
-0.000578   -0.020131   -0.001472   0.000091    0.003684    0.000064    0.000127    0.003969    0.000227    -1  -1
-0.000642   -0.045254   0.002162    0.000059    0.005680    0.000291    0.000191    0.005680    0.000561    -1  -1
-0.000642   -0.038608   -0.001860   0.000059    0.004950    0.000252    0.000191    0.008479    0.000627    -1  -1
-0.000234   -0.049008   -0.001607   0.000031    0.023705    0.000418    0.000036    0.023705    0.000602    -1  -1
-0.000234   -0.049115   -0.001115   0.000031    0.017747    0.000561    0.000036    0.017747    0.001369    -1  -1
-0.000102   0.004977    -0.001257   0.000101    0.011096    0.000497    0.000372    0.019677    0.000471    -1  -1
-0.000102   0.026364    -0.003789   0.000101    0.025407    0.001568    0.000372    0.030989    0.002464    -1  -1
-0.000292   -0.018929   0.000599    0.000122    0.034866    0.001454    0.000646    0.034866    0.004172    -1  -1
-0.000292   -0.032455   0.000535    0.000122    0.019885    0.001103    0.000646    0.024979    0.001103    -1  -1
-0.000455   -0.002469   0.000160    0.000115    0.008305    0.001458    0.000687    0.032131    0.001503    -1  -1
-0.000455   -0.036141   0.001934    0.000115    0.019993    0.000679    0.000687    0.019993    0.000679    -1  -1
-0.000256   -0.016104   0.001272    0.000130    0.010541    0.000274    0.000690    0.006848    0.000802    -1  -1
-0.000256   -0.003546   0.000283    0.000130    0.006802    0.000291    0.000690    0.006802    0.000291    -1  -1
0.000003    0.011785    0.000672    0.000046    0.013509    0.000495    0.001435    0.013509    0.000495    -1  -1
0.000003    0.000404    0.000584    0.000046    0.011271    0.000292    0.001435    0.007784    0.000384    -1  -1
