r1_ID        r2_ID        r2_ID_TG2    r0_MS        r1_MS        r2_MS        SUp_r1_ID    SUp_r2_ID    SUp_r2_ID_TG2 SUp_r0_MS    SUp_r1_MS    SUp_r2_MS    SDw_r1_ID    SDw_r2_ID    SDw_r2_ID_TG2 SDw_r0_MS    SDw_r1_MS    SDw_r2_MS   
0.0054660  0.0001290   0.0000000   0.0950300   0.0160400   0.0000740   0.0036640   0.0000040   0.0000000   0.0080050   0.0035410   0.0000170   0.0036640   0.0000060   0.0000000   0.0461890   0.0024630   0.0000170
0.0054660   0.0001290   0.0000000   0.0753840   0.0156150   0.0000850   0.0036640   0.0000040   0.0000000   0.0294980   0.0005010   0.0000170   0.0036640   0.0000060   0.0000000   0.0294980   0.0010940   0.0000170
0.0034520   0.0000650   0.0000000   0.0681360   0.0148050   0.0000740   0.0068170   0.0000060   0.0000000   0.0344810   0.0026670   0.0000170   0.0019920   0.0000190   0.0000000   0.0405950   0.0034440   0.0000170
0.0034520   0.0000650   0.0000000   0.0836560   0.0173020   0.0000850   0.0068170   0.0000060   0.0000000   0.0234320   0.0033280   0.0000170   0.0019920   0.0000190   0.0000000   0.0349230   0.0033280   0.0000170
0.0082360   0.0004120   0.0000000   0.0767730   0.0164310   0.0000790   0.0021180   0.0000360   0.0000000   0.0324260   0.0034120   0.0000160   0.0053920   0.0000240   0.0000000   0.0324260   0.0040080   0.0000160
0.0082360   0.0004120   0.0000000   0.0763440   0.0243330   0.0000680   0.0021180   0.0000360   0.0000000   0.0252310   0.0004610   0.0000170   0.0053920   0.0000240   0.0000000   0.0374140   0.0004050   0.0000170
0.0048190   0.0002470   0.0000000   0.0506090   0.0277290   0.0000670   0.0017380   0.0000240   0.0000000   0.0358800   0.0011210   0.0000160   0.0026180   0.0000420   0.0000000   0.0388640   0.0008670   0.0000160
0.0048190   0.0002470   0.0000000   0.0625360   0.0374920   0.0001250   0.0017380   0.0000240   0.0000000   0.0368730   0.0004180   0.0000200   0.0026180   0.0000420   0.0000000   0.0368730   0.0001640   0.0000200
0.0052040   0.0001970   0.0000000   0.0686520   0.0374060   0.0000670   0.0028320   0.0000130   0.0000000   0.0332190   0.0003770   0.0000160   0.0011890   0.0000630   0.0000000   0.0332190   0.0002090   0.0000160
0.0052040   0.0001970   0.0000000   0.0721700   0.0330110   0.0001250   0.0028320   0.0000130   0.0000000   0.0241740   0.0003500   0.0000200   0.0011890   0.0000630   0.0000000   0.0241740   0.0003400   0.0000200
0.0066170   0.0001510   0.0000000   0.0568660   0.0267610   0.0000670   0.0014740   0.0000520   0.0000000   0.0415830   0.0014880   0.0000160   0.0030990   0.0000330   0.0000000   0.0323270   0.0014880   0.0000160
0.0066170   0.0001510   0.0000000   0.0808770   0.0239830   0.0001250   0.0014740   0.0000520   0.0000000   0.0255100   0.0004510   0.0000200   0.0030990   0.0000330   0.0000000   0.0312590   0.0002430   0.0000200
0.0038070   0.0001760   0.0000000   0.0993470   0.0147450   0.0000790   0.0013400   0.0000140   0.0000000   0.0005570   0.0010620   0.0000160   0.0010320   0.0000380   0.0000000   0.0268880   0.0006870   0.0000160
0.0038070   0.0001760   0.0000000   0.0909200   0.0185210   0.0000670   0.0013400   0.0000140   0.0000000   0.0134440   0.0004140   0.0000160   0.0010320   0.0000380   0.0000000   0.0134440   0.0031590   0.0000160
0.0032080   0.0000340   0.0000000   0.0963910   0.0079260   0.0000790   0.0008870   0.0000290   0.0000000   0.0049090   0.0012000   0.0000160   0.0008870   0.0000130   0.0000000   0.0360300   0.0015050   0.0000160
0.0032080   0.0000340   0.0000000   0.0792430   0.0169080   0.0000670   0.0008870   0.0000290   0.0000000   0.0238300   0.0005500   0.0000160   0.0008870   0.0000130   0.0000000   0.0379370   0.0003510   0.0000160
0.0033960   0.0000450   0.0000000   0.0992440   0.0167330   0.0000790   0.0004840   0.0000250   0.0000000   0.0005940   0.0008250   0.0000160   0.0003940   0.0000200   0.0000000   0.0188640   0.0005840   0.0000160
0.0033960   0.0000450   0.0000000   0.0984180   0.0179630   0.0000670   0.0004840   0.0000250   0.0000000   0.0020450   0.0011250   0.0000160   0.0003940   0.0000200   0.0000000   0.0234410   0.0002520   0.0000160
0.0041160   0.0000630   0.0000000   0.0740770   0.0183750   0.0000790   0.0002430   0.0000220   0.0000000   0.0296440   0.0007370   0.0000160   0.0006340   0.0000220   0.0000000   0.0296440   0.0073220   0.0000160
0.0041160   0.0000630   0.0000000   0.0970150   0.0195380   0.0000670   0.0002430   0.0000220   0.0000000   0.0040090   0.0006420   0.0000160   0.0006340   0.0000220   0.0000000   0.0364100   0.0004090   0.0000160
0.0037630   0.0000360   0.0000000   0.0983380   0.0110030   0.0000790   0.0004910   0.0000150   0.0000000   0.0019940   0.0007840   0.0000160   0.0006430   0.0000150   0.0000000   0.0203150   0.0005980   0.0000160
0.0037630   0.0000360   0.0000000   0.0927840   0.0146760   0.0000670   0.0004910   0.0000150   0.0000000   0.0107340   0.0018950   0.0000160   0.0006430   0.0000150   0.0000000   0.0107340   0.0006000   0.0000160
0.0050780   0.0001540   0.0000000   0.0983160   0.0132500   0.0000790   0.0010640   0.0000360   0.0000000   0.0021430   0.0013530   0.0000160   0.0023860   0.0000350   0.0000000   0.0125410   0.0004140   0.0000160
0.0050780   0.0001540   0.0000000   0.0962710   0.0182330   0.0000670   0.0010640   0.0000360   0.0000000   0.0082170   0.0007820   0.0000160   0.0023860   0.0000350   0.0000000   0.0082170   0.0006390   0.0000160
0.0049920   0.0002090   0.0000000   0.0970980   0.0246020   0.0000670   0.0012940   0.0000070   0.0000000   0.0048030   0.0019290   0.0000160   0.0012760   0.0000570   0.0000000   0.0252410   0.0019290   0.0000160
0.0049920   0.0002090   0.0000000   0.0656320   0.0223530   0.0001250   0.0012940   0.0000070   0.0000000   0.0344480   0.0021300   0.0000200   0.0012760   0.0000570   0.0000000   0.0344480   0.0006450   0.0000200
0.0051440   0.0001980   0.0000000   0.0696260   0.0370380   0.0000670   0.0018190   0.0000290   0.0000000   0.0322290   0.0002640   0.0000160   0.0017940   0.0000570   0.0000000   0.0376760   0.0006660   0.0000160
0.0051440   0.0001980   0.0000000   0.0641790   0.0329510   0.0001250   0.0018190   0.0000290   0.0000000   0.0356360   0.0003500   0.0000200   0.0017940   0.0000570   0.0000000   0.0410340   0.0003850   0.0000200
0.0063870   0.0002520   0.0000000   0.0870890   0.0284490   0.0000670   0.0034830   0.0000230   0.0000000   0.0089300   0.0015200   0.0000160   0.0021830   0.0001040   0.0000000   0.0464660   0.0007980   0.0000160
0.0063870   0.0002520   0.0000000   0.0750740   0.0377080   0.0001250   0.0034830   0.0000230   0.0000000   0.0284320   0.0003530   0.0000200   0.0021830   0.0001040   0.0000000   0.0284320   0.0003530   0.0000200
0.0073110   0.0004440   0.0000000   0.0765220   0.0194870   0.0000790   0.0044260   0.0000350   0.0000000   0.0206800   0.0007890   0.0000160   0.0036290   0.0000990   0.0000000   0.0399350   0.0010570   0.0000160
0.0073110   0.0004440   0.0000000   0.0677460   0.0247510   0.0000680   0.0044260   0.0000350   0.0000000   0.0290330   0.0007370   0.0000170   0.0036290   0.0000990   0.0000000   0.0492890   0.0002390   0.0000170
0.0038590   0.0000590   0.0000000   0.0936620   0.0165700   0.0000740   0.0050250   0.0000100   0.0000000   0.0055910   0.0007370   0.0000170   0.0012810   0.0000150   0.0000000   0.0427180   0.0007480   0.0000170
0.0038590   0.0000590   0.0000000   0.0815190   0.0184920   0.0000850   0.0050250   0.0000100   0.0000000   0.0282620   0.0004740   0.0000170   0.0012810   0.0000150   0.0000000   0.0282620   0.0002520   0.0000170
