r1_ID        r2_ID        r2_ID_TG2    r0_MS        r1_MS        r2_MS        SUp_r1_ID    SUp_r2_ID    SUp_r2_ID_TG2 SUp_r0_MS    SUp_r1_MS    SUp_r2_MS    SDw_r1_ID    SDw_r2_ID    SDw_r2_ID_TG2 SDw_r0_MS    SDw_r1_MS    SDw_r2_MS    
0.00649167    0.00002443  0.00000000  0.00000000  0.00437875  0.00033838  0.00290691  0.00000058  0.00000000  0.03000000  0.00090963  0.00003569  0.00290691  0.00000058  0.00000000  0.00000000  0.00090963  0.00003569
0.00649167    0.00002443  0.00000000  0.00000000  0.00958375  0.00026750  0.00290691  0.00000058  0.00000000  0.03000000  0.00299168  0.00006425  0.00290691  0.00000058  0.00000000  0.00000000  0.00299168  0.00006425
0.00368636    0.00001740  0.00000000  0.00000000  0.00648875  0.00035113  0.00132527  0.00000154  0.00000000  0.03000000  0.00210752  0.00002690  0.00132527  0.00000154  0.00000000  0.00000000  0.00210752  0.00002690
0.00368636    0.00001740  0.00000000  0.00000000  0.01066000  0.00042275  0.00132527  0.00000154  0.00000000  0.03000000  0.00123234  0.00001653  0.00132527  0.00000154  0.00000000  0.00000000  0.00123234  0.00001653
0.00652636    0.00045859  0.00000000  0.00000000  0.00738875  0.00038088  0.00227902  0.00001666  0.00000000  0.03000000  0.00255323  0.00003581  0.00227902  0.00001666  0.00000000  0.00000000  0.00255323  0.00003581
0.00652636    0.00045859  0.00000000  0.00000000  0.00819538  0.00055938  0.00227902  0.00001666  0.00000000  0.03000000  0.00399909  0.00003570  0.00227902  0.00001666  0.00000000  0.00000000  0.00399909  0.00003570
0.00450700    0.00029314  0.00000000  0.00000000  0.01172500  0.00056200  0.00184767  0.00001552  0.00000000  0.03000000  0.00037545  0.00000359  0.00184767  0.00001552  0.00000000  0.00000000  0.00037545  0.00000359
0.00450700    0.00029314  0.00000000  0.00000000  0.01352250  0.00098338  0.00184767  0.00001552  0.00000000  0.03000000  0.00195416  0.00001635  0.00184767  0.00001552  0.00000000  0.00000000  0.00195416  0.00001635
0.00605091    0.00020991  0.00000000  0.00000000  0.00638667  0.00097025  0.00065289  0.00000709  0.00000000  0.03000000  0.00060389  0.00002269  0.00065289  0.00000709  0.00000000  0.00000000  0.00060390  0.00002269
0.00605091    0.00020991  0.00000000  0.00000000  0.01554250  0.00068500  0.00065289  0.00000709  0.00000000  0.03000000  0.00428472  0.00005077  0.00065289  0.00000709  0.00000000  0.00000000  0.00428472  0.00005077
0.00724773    0.00018527  0.00000000  0.00000000  0.00776875  0.00056888  0.00111757  0.00002521  0.00000000  0.03000000  0.00078508  0.00000838  0.00111757  0.00002521  0.00000000  0.00000000  0.00078507  0.00000838
0.00724773    0.00018527  0.00000000  0.00000000  0.00701625  0.00054275  0.00111757  0.00002521  0.00000000  0.03000000  0.00326872  0.00001538  0.00111757  0.00002521  0.00000000  0.00000000  0.00326872  0.00001538
0.00399430    0.00021427  0.00000000  0.00000000  0.00322625  0.00030000  0.00067104  0.00001229  0.00000000  0.03000000  0.00054794  0.00000798  0.00067104  0.00001229  0.00000000  0.00000000  0.00054794  0.00000798
0.00399430    0.00021427  0.00000000  0.00000000  0.00518500  0.00041175  0.00067104  0.00001229  0.00000000  0.03000000  0.00179304  0.00002077  0.00067104  0.00001229  0.00000000  0.00000000  0.00179304  0.00002077
0.00239955    0.00003785  0.00000000  0.00000000  0.00474875  0.00011025  0.00110907  0.00001600  0.00000000  0.03000000  0.00115866  0.00003766  0.00110906  0.00001600  0.00000000  0.00000000  0.00115865  0.00003766
0.00239955    0.00003785  0.00000000  0.00000000  0.00622250  0.00036163  0.00110907  0.00001600  0.00000000  0.03000000  0.00226391  0.00001640  0.00110906  0.00001600  0.00000000  0.00000000  0.00226391  0.00001640
0.00357364    0.00006264  0.00000000  0.00000000  0.01401125  0.00018913  0.00030292  0.00002898  0.00000000  0.03000000  0.00354558  0.00011339  0.00030292  0.00002898  0.00000000  0.00000000  0.00354558  0.00011339
