Scale_ID     s0_MS        Scale_MS     Scale_ID_SUp s0_MS_SUp    Scale_MS_SUp Scale_ID_SDw s0_MS_SDw    Scale_MS_SDw Scale_CB     Scale_CB_err 
-0.00079484  0.03532548   0.00240453   0.00041333   0.05183248   0.00094583   0.00241747   0.03230383   0.00098508   -1           -1           
-0.00079484  0.03495464   0.00422569   0.00041333   0.01964253   0.00373170   0.00241747   0.12787717   0.00046253   -1           -1           
0.00024172   0.00403436   0.00308337   0.00046621   0.05033093   0.00031024   0.00068674   0.01088992   0.00102805   -1           -1           
0.00024172   0.02482684   0.00235867   0.00046621   0.00531240   0.00165435   0.00068674   0.04840099   0.00016422   -1           -1           
-0.00041201  0.10126755   -0.00059419  0.00042807   0.02090206   0.00152878   0.00067969   0.07942504   0.00053774   -1           -1           
-0.00041201  -0.01021843  0.00197521   0.00042807   0.02125306   0.00223540   0.00067969   0.10038318   0.00055336   -1           -1           
-0.00081107  0.03663467   -0.00452642  0.00047911   0.01178198   0.00084827   0.00044211   0.05370602   0.00041343   -1           -1           
-0.00081107  -0.02981454  -0.00349830  0.00047911   0.02096665   0.00119583   0.00044211   0.10836133   0.00084830   -1           -1           
-0.00109259  -0.07338614  -0.00464813  0.00041532   0.12713826   0.00047658   0.00044970   0.04911745   0.00503897   -1           -1           
-0.00109259  0.01013017   -0.00498095  0.00041532   0.02215803   0.00216785   0.00044970   0.14947639   0.00053390   -1           -1           
-0.00130029  -0.01929200  -0.00014162  0.00052125   0.02946616   0.00074943   0.00045759   0.03670057   0.00201026   -1           -1           
-0.00130029  -0.02754081  -0.00020433  0.00052125   0.01753957   0.00040459   0.00045759   0.02932628   0.00214984   -1           -1           
-0.00140077  0.01940574   0.00225185   0.00040987   0.00742907   0.00017245   0.00042317   0.06037363   0.00112924   -1           -1           
-0.00140077  -0.00883917  0.00001693   0.00040987   0.01806224   0.00040245   0.00042317   0.01558354   0.00273279   -1           -1           
-0.00030417  0.02988284   0.00196990   0.00041039   0.00576091   0.00015682   0.00044634   0.01568127   0.00036716   -1           -1           
-0.00030417  -0.01656146  -0.00080693  0.00041039   0.01495468   0.00018449   0.00044634   0.00698427   0.00078459   -1           -1           
-0.00031902  -0.02823255  0.00247188   0.00041237   0.00743386   0.00048726   0.00041076   0.04091795   0.00017886   -1           -1           
-0.00031902  -0.02035496  -0.00057945  0.00041237   0.00850201   0.00063441   0.00041076   0.04395687   0.00019790   -1           -1           
-0.00023365  -0.02858179  0.00215839   0.00040899   0.00502569   0.00017253   0.00045526   0.03112851   0.00035891   -1           -1           
-0.00023365  -0.03925183  0.00002235   0.00040899   0.01387973   0.00112096   0.00045526   0.07120561   0.00052632   -1           -1           
-0.00031285  0.02089111   0.00212866   0.00044105   0.01595052   0.00011621   0.00045220   0.00425026   0.00066098   -1           -1           
-0.00031285  -0.02890237  -0.00062130  0.00044105   0.01360355   0.00040332   0.00045220   0.02320875   0.00064549   -1           -1           
-0.00033663  0.01004165   0.00095451   0.00041432   0.00516706   0.00153505   0.00044442   0.07766279   0.00013967   -1           -1           
-0.00033663  -0.01634934  -0.00126065  0.00041432   0.01076396   0.00117643   0.00044442   0.06871418   0.00027064   -1           -1           
-0.00003221  -0.01507414  -0.00161503  0.00041000   0.01869264   0.00047078   0.00044919   0.01851331   0.00065096   -1           -1           
-0.00003221  -0.03751860  -0.00090433  0.00041000   0.01340846   0.00113924   0.00044919   0.04616684   0.00034892   -1           -1           
0.00022693   -0.01081765  -0.00117401  0.00041343   0.07470654   0.00046044   0.00051029   0.01730222   0.00182236   -1           -1           
0.00022693   0.06089956   -0.00350050  0.00041343   0.01493774   0.00046471   0.00051029   0.01841437   0.00054515   -1           -1           
0.00014047   0.02899097   -0.00055065  0.00041212   0.01577486   0.00138521   0.00078018   0.03869209   0.00039285   -1           -1           
0.00014047   -0.02209304  -0.00010591  0.00041212   0.02168682   0.00146099   0.00078018   0.05113670   0.00057157   -1           -1           
0.00008178   0.08958836   -0.00251199  0.00043814   0.02003328   0.00305155   0.00066102   0.09520387   0.00050470   -1           -1           
0.00008178   0.04767806   -0.00021365  0.00043814   0.02738883   0.00344268   0.00066102   0.12355419   0.00071629   -1           -1           
0.00038408   -0.00435178  0.00127743   0.00043333   0.01656860   0.00069434   0.00089697   0.00842307   0.00031894   -1           -1           
0.00038408   -0.01015987  0.00079208   0.00043333   0.00642676   0.00331094   0.00089697   0.08307512   0.00017043   -1           -1           
-0.00010803  0.16332182   -0.00376082  0.00051813   0.04125690   0.00432208   0.00185700   0.10335761   0.00112866   -1           -1           
-0.00010803  -0.00007427  0.00111468   0.00051813   0.01131810   0.00191613   0.00185700   0.03523934   0.00027722   -1           -1           
